-49,0
-50,5
-49,10
-50,15
-50,20
-49,25
-50,30
-49,35
-50,40
-49,45
-48,50
-48,55
-50,60
-51,65
-52,70
-52,75
-53,80
-52,85
-54,90
-53,95
-52,100
-52,105
-52,110
-51,115
-52,120
-51,125
-50,130
-50,135
-51,140
-52,145
-51,150
-51,155
-49,160
-52,165
-51,170
-49,175
-51,180
-51,185
-51,190
-51,195
-50,200
-51,205
-50,210
-52,215
-51,220
-50,225
-51,230
-49,235
-51,240
-52,245
-50,250
-51,255
-47,260
-46,265
-53,270
-52,275
-51,280
-52,285
-51,290
-52,295
-51,300
-52,305
-49,310
-52,315
-53,320
-51,325
-49,330
-49,335
-49,340
-49,345
-50,350
-48,355
-49,360
-54,365
-48,370
-48,375
-49,380
-49,385
-51,390
-49,395
-50,400
-51,405
-50,410
-51,415
-49,420
-49,425
-49,430
-47,435
-48,440
-50,445
-54,450
-51,455
-50,460
-49,465
-50,470
-50,475
-49,480
-50,485
-50,490
-49,495
-51,500
-54,505
-54,510
-51,515
-53,520
-54,525
-52,530
-51,535
-48,540
-50,545
-51,550
-53,555
-52,560
-53,565
-50,570
-54,575
-54,580
-52,585
-53,590
-53,595
-50,600
-47,605
-48,610
-50,615
-51,620
-52,625
-51,630
-52,635
-50,640
-52,645
-51,650
-50,655
-51,660
-50,665
-51,670
-51,675
-50,680
-51,685
-51,690
-46,695
-51,700
-52,705
-52,710
-49,715
-51,720
-50,725
-51,730
-52,735
-52,740
-51,745
-51,750
-51,755
-50,760
-51,765
-50,770
-50,775
-51,780
-48,785
-49,790
-50,795
-51,800
-52,805
-51,810
-52,815
-50,820
-51,825
-52,830
-51,835
-52,840
-51,845
-51,850
-48,855
-52,860
-54,865
-53,870
-53,875
-52,880
-53,885
-51,890
-49,895
-51,900
-49,905
-48,910
-50,915
-48,920
-48,925
-49,930
-50,935
-49,940
-50,945
-51,950
-51,955
-51,960
-51,965
-51,970
-50,975
-52,980
-51,985
-52,990
-52,995
-51,1000
-52,1005
-51,1010
-51,1015
-51,1020
-52,1025
-52,1030
-51,1035
