-77,0
-72,5
-71,10
-63,15
-63,20
-66,25
-64,30
-66,35
-68,40
-68,45
-66,50
-70,55
-72,60
-66,65
-66,70
-69,75
-64,80
-69,85
-65,90
-65,95
-63,100
-63,105
-63,110
-63,115
-64,120
-61,125
-61,130
-62,135
-62,140
-62,145
-70,150
-70,155
-75,160
-76,165
-73,170
-75,175
-72,180
-66,185
-70,190
-72,195
-70,200
-69,205
-69,210
-68,215
-67,220
-68,225
-68,230
-68,235
-69,240
-62,245
-63,250
-68,255
-70,260
-70,265
-70,270
-69,275
-66,280
-72,285
-72,290
-69,295
-72,300
-72,305
-72,310
-72,315
-72,320
-72,325
-72,330
-71,335
-72,340
-72,345
-72,350
-69,355
-69,360
-69,365
-68,370
-68,375
-70,380
-68,385
-62,390
-62,395
-61,400
-61,405
-63,410
-61,415
-61,420
-62,425
-62,430
-67,435
-68,440
-68,445
-65,450
-63,455
-63,460
-63,465
-63,470
-66,475
-67,480
-68,485
-69,490
-68,495
-68,500
-67,505
-71,510
-70,515
-70,520
-73,525
-72,530
-69,535
-69,540
-67,545
-67,550
-65,555
-67,560
-70,565
-73,570
-73,575
-68,580
-68,585
-68,590
-68,595
-67,600
-67,605
-67,610
-67,615
-67,620
-66,625
-67,630
-65,635
-65,640
-65,645
-65,650
-65,655
-70,660
-69,665
-69,670
-67,675
-70,680
-70,685
-66,690
-66,695
-73,700
-72,705
-73,710
-75,715
-72,720
-72,725
-78,730
-75,735
-69,740
-68,745
-67,750
-67,755
-72,760
-72,765
-72,770
-68,775
-68,780
-63,785
-65,790
-65,795
-62,800
-61,805
-61,810
-62,815
-61,820
-58,825
-58,830
-67,835
-70,840
-66,845
-68,850
-68,855
-71,860
-71,865
-72,870
-71,875
-71,880
-72,885
-75,890
-72,895
-68,900
-70,905
-70,910
-66,915
-60,920
-61,925
-63,930
-63,935
-63,940
-62,945
-62,950
-64,955
-65,960
-61,965
-67,970
-66,975
-68,980
-69,985
-69,990
-69,995
-66,1000
-71,1005
-71,1010
-65,1015
-63,1020
-63,1025
-69,1030
-69,1035
-69,1040
