-78,0
-69,5
-71,10
-72,15
-66,20
-67,25
-67,30
-66,35
-67,40
-67,45
-66,50
-67,55
-68,60
-67,65
-68,70
-66,75
-64,80
-78,85
-77,90
-77,95
-77,100
-78,105
-79,110
-78,115
-75,120
-76,125
-74,130
-75,135
-78,140
-77,145
-73,150
-74,155
-71,160
-75,165
-74,170
-73,175
-75,180
-74,185
-76,190
-74,195
-75,200
-74,205
-73,210
-74,215
-74,220
-75,225
-66,230
-65,235
-67,240
-66,245
-66,250
-66,255
-66,260
-66,265
-67,270
-66,275
-65,280
-67,285
-67,290
-66,295
-65,300
-68,305
-70,310
-69,315
-68,320
-68,325
-69,330
-67,335
-68,340
-68,345
-69,350
-69,355
-68,360
-69,365
-68,370
-68,375
-68,380
-69,385
-69,390
-67,395
-70,400
-68,405
-67,410
-72,415
-70,420
-71,425
-71,430
-70,435
-70,440
-70,445
-66,450
-67,455
-69,460
-68,465
-66,470
-68,475
-68,480
-70,485
-67,490
-69,495
-68,500
-68,505
-67,510
-67,515
-68,520
-70,525
-67,530
-69,535
-67,540
-69,545
-70,550
-69,555
-68,560
-70,565
-67,570
-69,575
-67,580
-68,585
-69,590
-70,595
-64,600
-63,605
-76,610
-75,615
-74,620
-75,625
-73,630
-75,635
-73,640
-72,645
-70,650
-74,655
-72,660
-72,665
-69,670
-68,675
-68,680
-69,685
-69,690
-67,695
-67,700
-67,705
-66,710
-67,715
-68,720
-69,725
-67,730
-67,735
-67,740
-68,745
-66,750
-68,755
-66,760
-67,765
-68,770
-65,775
-63,780
-66,785
-65,790
-66,795
-66,800
-66,805
-67,810
-64,815
-63,820
-65,825
-69,830
-68,835
-67,840
-69,845
-68,850
-64,855
-66,860
-69,865
-72,870
-71,875
-70,880
-69,885
-66,890
-69,895
-67,900
-69,905
-73,910
-70,915
-71,920
-70,925
-70,930
-70,935
-71,940
-70,945
-69,950
-69,955
-70,960
-70,965
-70,970
-70,975
-70,980
-71,985
-70,990
-70,995
-71,1000
-71,1005
-70,1010
-70,1015
-71,1020
-69,1025
-70,1030
-69,1035
-70,1040
-71,1045
