-66,0
-75,5
-75,10
-75,15
-75,20
-73,25
-69,30
-69,35
-70,40
-69,45
-61,50
-58,55
-59,60
-59,65
-59,70
-59,75
-58,80
-59,85
-60,90
-58,95
-58,100
-56,105
-57,110
-58,115
-58,120
-58,125
-58,130
-58,135
-58,140
-68,145
-63,150
-67,155
-67,160
-64,165
-63,170
-63,175
-63,180
-64,185
-64,190
-65,195
-64,200
-64,205
-64,210
-63,215
-63,220
-63,225
-64,230
-63,235
-63,240
-63,245
-63,250
-64,255
-64,260
-64,265
-65,270
-65,275
-65,280
-65,285
-64,290
-64,295
-64,300
-64,305
-64,310
-64,315
-65,320
-63,325
-64,330
-64,335
-65,340
-64,345
-64,350
-65,355
-65,360
-65,365
-65,370
-64,375
-64,380
-65,385
-65,390
-65,395
-64,400
-64,405
-64,410
-64,415
-64,420
-66,425
-63,430
-63,435
-63,440
-65,445
-64,450
-64,455
-64,460
-64,465
-65,470
-65,475
-65,480
-66,485
-66,490
-65,495
-65,500
-65,505
-65,510
-67,515
-64,520
-64,525
-64,530
-64,535
-64,540
-64,545
-64,550
-64,555
-65,560
-67,565
-68,570
-64,575
-64,580
-64,585
-65,590
-64,595
-64,600
-64,605
-62,610
-63,615
-62,620
-64,625
-64,630
-65,635
-66,640
-66,645
-66,650
-65,655
-65,660
-67,665
-67,670
-66,675
-65,680
-59,685
-65,690
-65,695
-65,700
-69,705
-69,710
-68,715
-69,720
-70,725
-69,730
-69,735
-70,740
-70,745
-69,750
-70,755
-70,760
-70,765
-70,770
-69,775
-71,780
-71,785
-68,790
-68,795
-70,800
-70,805
-70,810
-69,815
-70,820
-70,825
-70,830
-69,835
-69,840
-69,845
-72,850
-68,855
-68,860
-70,865
-70,870
-69,875
-70,880
-70,885
-70,890
-70,895
-68,900
-68,905
-69,910
-69,915
-69,920
-69,925
-69,930
-70,935
-70,940
-70,945
-64,950
-64,955
-64,960
-69,965
-70,970
-70,975
-70,980
-67,985
-69,990
-69,995
-69,1000
-70,1005
-68,1010
-69,1015
-66,1020
-66,1025
-69,1030
-69,1035
-69,1040
-68,1045
-70,1050
-68,1055
-70,1060
-69,1065
-70,1070
-70,1075
-70,1080
-70,1085
-70,1090
-70,1095
-70,1100
-69,1105
-69,1110
-70,1115
-69,1120
-69,1125
-70,1130
-70,1135
-70,1140
-69,1145
-70,1150
-68,1155
-70,1160
-70,1165
-70,1170
-70,1175
-69,1180
-70,1185
-70,1190
-70,1195
-69,1200
-68,1205
-68,1210
-68,1215
-69,1220
-69,1225
-70,1230
-68,1235
-68,1240
-69,1245
-69,1250
-69,1255
-69,1260
-68,1265
-70,1270
-70,1275
-66,1280
-68,1285
-69,1290
-70,1295
-70,1300
-70,1305
-68,1310
-68,1315
-69,1320
-69,1325
-68,1330
-66,1335
-69,1340
-69,1345
-70,1350
-70,1355
-67,1360
-67,1365
-69,1370
-69,1375
-71,1380
-71,1385
-69,1390
-69,1395
-71,1400
-70,1405
-70,1410
-69,1415
-69,1420
-69,1425
-70,1430
-70,1435
-69,1440
-69,1445
-69,1450
-71,1455
-71,1460
-69,1465
-65,1470
-65,1475
-65,1480
-65,1485
-65,1490
-66,1495
-65,1500
-65,1505
-65,1510
-64,1515
-64,1520
-66,1525
-66,1530
-67,1535
-65,1540
-65,1545
-65,1550
-65,1555
-66,1560
-66,1565
-66,1570
-65,1575
-62,1580
-66,1585
-68,1590
-68,1595
-70,1600
-70,1605
-70,1610
-70,1615
-70,1620
-69,1625
-70,1630
-70,1635
-68,1640
-70,1645
-70,1650
-70,1655
-70,1660
-70,1665
-70,1670
-70,1675
-70,1680
-70,1685
-69,1690
-70,1695
-69,1700
-69,1705
-69,1710
-72,1715
-71,1720
-70,1725
-68,1730
-68,1735
-68,1740
-69,1745
-68,1750
-68,1755
-68,1760
-68,1765
-68,1770
-68,1775
-69,1780
-69,1785
-69,1790
-69,1795
-69,1800
-64,1805
-64,1810
-64,1815
-64,1820
-64,1825
-65,1830
-64,1835
-64,1840
-64,1845
-64,1850
-64,1855
-64,1860
-64,1865
-64,1870
-64,1875
-64,1880
-65,1885
-65,1890
-65,1895
-64,1900
-64,1905
-64,1910
-65,1915
-65,1920
-67,1925
-69,1930
-67,1935
-67,1940
-68,1945
-70,1950
-70,1955
-70,1960
-70,1965
-69,1970
-70,1975
-70,1980
-70,1985
-69,1990
-69,1995
-70,2000
-70,2005
-71,2010
-70,2015
-70,2020
-69,2025
-70,2030
-68,2035
-68,2040
-69,2045
-69,2050
-70,2055
-71,2060
-71,2065
-70,2070
-69,2075
-69,2080
-70,2085
-70,2090
-70,2095
-70,2100
-70,2105
-63,2110
-63,2115
-70,2120
-70,2125
-73,2130
